,Reputation,Views,UpVotes,DownVotes,Score,ViewCount,CommentCount
8204,31170,5529,10523,214,5,0,1
8205,31170,5529,10523,214,19,0,1
8206,31170,5529,10523,214,8,0,3
8207,31170,5529,10523,214,2,0,0
8208,31170,5529,10523,214,4,0,0
8209,31170,5529,10523,214,6,0,5
8210,31170,5529,10523,214,9,0,0
8211,31170,5529,10523,214,20,0,0
8212,31170,5529,10523,214,5,0,0
8213,31170,5529,10523,214,1,0,0
8214,31170,5529,10523,214,6,0,9
8215,31170,5529,10523,214,6,0,1
8216,31170,5529,10523,214,5,0,1
8217,31170,5529,10523,214,5,0,0
8218,31170,5529,10523,214,8,0,3
8219,31170,5529,10523,214,8,0,1
8220,31170,5529,10523,214,22,0,1
8221,31170,5529,10523,214,2,0,0
8222,31170,5529,10523,214,1,0,0
8223,31170,5529,10523,214,5,0,0
8224,31170,5529,10523,214,8,0,4
8225,31170,5529,10523,214,8,0,0
8226,31170,5529,10523,214,5,0,0
8227,31170,5529,10523,214,9,0,0
8228,31170,5529,10523,214,6,0,2
8229,31170,5529,10523,214,2,0,2
8230,31170,5529,10523,214,4,0,2
8231,31170,5529,10523,214,3,0,0
8232,31170,5529,10523,214,1,0,1
8233,31170,5529,10523,214,4,0,0
8234,31170,5529,10523,214,23,0,4
8235,31170,5529,10523,214,11,0,0
8236,31170,5529,10523,214,17,0,0
8237,31170,5529,10523,214,3,0,0
8238,31170,5529,10523,214,5,0,1
8239,31170,5529,10523,214,18,0,2
8240,31170,5529,10523,214,16,0,1
8241,31170,5529,10523,214,9,0,3
8242,31170,5529,10523,214,7,0,2
8243,31170,5529,10523,214,10,0,1
8244,31170,5529,10523,214,19,0,0
8245,31170,5529,10523,214,5,0,5
8246,31170,5529,10523,214,6,0,2
8247,31170,5529,10523,214,11,0,0
8248,31170,5529,10523,214,3,0,0
8249,31170,5529,10523,214,7,0,0
8250,31170,5529,10523,214,7,0,0
8251,31170,5529,10523,214,0,0,0
8252,31170,5529,10523,214,0,0,0
8253,31170,5529,10523,214,11,0,2
8254,31170,5529,10523,214,7,0,3
8255,31170,5529,10523,214,0,0,0
8256,31170,5529,10523,214,4,0,1
8257,31170,5529,10523,214,11,0,0
8258,31170,5529,10523,214,52,3082,0
8259,31170,5529,10523,214,12,0,0
8260,31170,5529,10523,214,13,0,2
8261,31170,5529,10523,214,4,0,0
8262,31170,5529,10523,214,2,0,2
8263,31170,5529,10523,214,3,0,1
8264,31170,5529,10523,214,6,0,0
8265,31170,5529,10523,214,8,0,0
8266,31170,5529,10523,214,0,0,0
8267,31170,5529,10523,214,13,0,5
8268,31170,5529,10523,214,21,0,7
8269,31170,5529,10523,214,10,0,5
8270,31170,5529,10523,214,3,0,2
8271,31170,5529,10523,214,2,0,1
8272,31170,5529,10523,214,5,0,0
8273,31170,5529,10523,214,1,0,0
8274,31170,5529,10523,214,11,0,0
8275,31170,5529,10523,214,61,7644,0
8276,31170,5529,10523,214,5,0,3
8277,31170,5529,10523,214,3,0,0
8278,31170,5529,10523,214,8,1468,0
8279,31170,5529,10523,214,7,0,2
8280,31170,5529,10523,214,2,0,5
8281,31170,5529,10523,214,2,0,0
8282,31170,5529,10523,214,9,1431,0
8283,31170,5529,10523,214,7,0,0
8284,31170,5529,10523,214,8,0,0
8285,31170,5529,10523,214,8,0,2
8286,31170,5529,10523,214,2,0,2
8287,31170,5529,10523,214,61,0,10
8288,31170,5529,10523,214,26,0,8
8289,31170,5529,10523,214,17,0,6
8290,31170,5529,10523,214,19,1172,4
8291,31170,5529,10523,214,16,1492,4
8292,31170,5529,10523,214,10,0,4
8293,31170,5529,10523,214,15,0,9
8294,31170,5529,10523,214,3,0,0
8295,31170,5529,10523,214,4,0,3
8296,31170,5529,10523,214,4,0,4
8297,31170,5529,10523,214,12,0,0
8298,31170,5529,10523,214,11,0,2
8299,31170,5529,10523,214,2,0,0
8300,31170,5529,10523,214,18,0,3
8301,31170,5529,10523,214,3,0,6
8302,31170,5529,10523,214,6,0,0
8303,31170,5529,10523,214,8,0,0
8304,31170,5529,10523,214,21,0,3
8305,31170,5529,10523,214,6,0,1
8306,31170,5529,10523,214,8,0,3
8307,31170,5529,10523,214,9,0,0
8308,31170,5529,10523,214,2,0,0
8309,31170,5529,10523,214,15,0,0
8310,31170,5529,10523,214,1,0,7
8311,31170,5529,10523,214,20,0,1
8312,31170,5529,10523,214,19,0,0
8313,31170,5529,10523,214,5,0,0
8314,31170,5529,10523,214,8,1068,1
8315,31170,5529,10523,214,8,0,2
8316,31170,5529,10523,214,11,0,5
8317,31170,5529,10523,214,6,0,1
8318,31170,5529,10523,214,18,0,3
8319,31170,5529,10523,214,17,0,3
8320,31170,5529,10523,214,7,0,0
8321,31170,5529,10523,214,17,0,8
8322,31170,5529,10523,214,6,0,3
8323,31170,5529,10523,214,5,0,1
8324,31170,5529,10523,214,8,0,0
8325,31170,5529,10523,214,5,0,0
8326,31170,5529,10523,214,5,0,2
8327,31170,5529,10523,214,2,0,0
8328,31170,5529,10523,214,21,0,0
8329,31170,5529,10523,214,26,0,0
8330,31170,5529,10523,214,3,0,0
8331,31170,5529,10523,214,4,0,9
8332,31170,5529,10523,214,4,0,2
8333,31170,5529,10523,214,11,0,6
8334,31170,5529,10523,214,6,0,2
8335,31170,5529,10523,214,25,0,5
8336,31170,5529,10523,214,17,0,2
8337,31170,5529,10523,214,8,0,5
8338,31170,5529,10523,214,2,0,0
8339,31170,5529,10523,214,9,0,0
8340,31170,5529,10523,214,6,0,0
8341,31170,5529,10523,214,4,0,0
8342,31170,5529,10523,214,13,0,7
8343,31170,5529,10523,214,7,0,4
8344,31170,5529,10523,214,20,0,1
8345,31170,5529,10523,214,18,0,1
8346,31170,5529,10523,214,5,0,0
8347,31170,5529,10523,214,12,0,4
8348,31170,5529,10523,214,4,0,6
8349,31170,5529,10523,214,10,0,8
8350,31170,5529,10523,214,9,0,0
8351,31170,5529,10523,214,5,0,2
8352,31170,5529,10523,214,4,0,0
8353,31170,5529,10523,214,7,0,0
8354,31170,5529,10523,214,23,0,3
8355,31170,5529,10523,214,9,0,0
8356,31170,5529,10523,214,6,0,0
8357,31170,5529,10523,214,22,0,1
8358,31170,5529,10523,214,14,0,0
8359,31170,5529,10523,214,14,0,2
8360,31170,5529,10523,214,5,0,0
8361,31170,5529,10523,214,17,0,1
8362,31170,5529,10523,214,27,0,2
8363,31170,5529,10523,214,5,0,1
8364,31170,5529,10523,214,9,0,0
8365,31170,5529,10523,214,13,0,0
8366,31170,5529,10523,214,8,0,0
8367,31170,5529,10523,214,8,0,0
8368,31170,5529,10523,214,1,0,1
8369,31170,5529,10523,214,7,0,1
8370,31170,5529,10523,214,7,0,0
8371,31170,5529,10523,214,1,0,0
8372,31170,5529,10523,214,8,0,0
8373,31170,5529,10523,214,3,0,2
8374,31170,5529,10523,214,5,0,0
8375,31170,5529,10523,214,1,0,3
8376,31170,5529,10523,214,7,0,0
8377,31170,5529,10523,214,7,0,1
8378,31170,5529,10523,214,4,0,0
8379,31170,5529,10523,214,6,0,0
8380,31170,5529,10523,214,8,0,6
8381,31170,5529,10523,214,6,0,0
8382,31170,5529,10523,214,4,0,1
8383,31170,5529,10523,214,12,0,6
8384,31170,5529,10523,214,7,0,1
8385,31170,5529,10523,214,6,0,1
8386,31170,5529,10523,214,6,0,0
8387,31170,5529,10523,214,5,0,1
8388,31170,5529,10523,214,7,0,2
8389,31170,5529,10523,214,3,0,0
8390,31170,5529,10523,214,3,0,0
8391,31170,5529,10523,214,3,0,0
8392,31170,5529,10523,214,2,0,1
8393,31170,5529,10523,214,3,0,1
8394,31170,5529,10523,214,9,0,0
8395,31170,5529,10523,214,4,0,0
8396,31170,5529,10523,214,3,0,0
8397,31170,5529,10523,214,3,0,0
8398,31170,5529,10523,214,2,0,4
8399,31170,5529,10523,214,7,0,2
8400,31170,5529,10523,214,4,0,0
8401,31170,5529,10523,214,3,0,2
8402,31170,5529,10523,214,12,0,0
8403,31170,5529,10523,214,18,0,6
8404,31170,5529,10523,214,7,0,3
8405,31170,5529,10523,214,16,0,1
8406,31170,5529,10523,214,13,0,0
8407,31170,5529,10523,214,1,0,0
8408,31170,5529,10523,214,6,0,2
8409,31170,5529,10523,214,3,0,1
8410,31170,5529,10523,214,4,0,4
8411,31170,5529,10523,214,9,0,0
8412,31170,5529,10523,214,10,0,3
8413,31170,5529,10523,214,8,0,0
8414,31170,5529,10523,214,4,0,3
8415,31170,5529,10523,214,7,0,2
8416,31170,5529,10523,214,7,0,0
8417,31170,5529,10523,214,41,0,3
8418,31170,5529,10523,214,5,0,0
8419,31170,5529,10523,214,19,0,1
8420,31170,5529,10523,214,2,0,0
8421,31170,5529,10523,214,35,0,5
8422,31170,5529,10523,214,6,0,2
8423,31170,5529,10523,214,7,0,0
8424,31170,5529,10523,214,12,0,4
8425,31170,5529,10523,214,5,0,2
8426,31170,5529,10523,214,4,0,6
8427,31170,5529,10523,214,11,0,2
8428,31170,5529,10523,214,5,0,3
8429,31170,5529,10523,214,4,0,1
8430,31170,5529,10523,214,4,0,1
8431,31170,5529,10523,214,8,0,10
8432,31170,5529,10523,214,11,0,0
8433,31170,5529,10523,214,5,0,5
8434,31170,5529,10523,214,6,0,2
8435,31170,5529,10523,214,35,0,2
8436,31170,5529,10523,214,4,0,3
8437,31170,5529,10523,214,5,0,1
8438,31170,5529,10523,214,6,0,8
8439,31170,5529,10523,214,11,0,5
8440,31170,5529,10523,214,12,0,0
8441,31170,5529,10523,214,7,0,0
8442,31170,5529,10523,214,8,0,0
8443,31170,5529,10523,214,12,0,0
8444,31170,5529,10523,214,3,0,0
8445,31170,5529,10523,214,6,0,0
8446,31170,5529,10523,214,3,0,2
8447,31170,5529,10523,214,7,0,0
8448,31170,5529,10523,214,12,0,5
8449,31170,5529,10523,214,5,0,1
8450,31170,5529,10523,214,8,0,1
8451,31170,5529,10523,214,4,0,1
8452,31170,5529,10523,214,9,0,2
8453,31170,5529,10523,214,2,0,1
8454,31170,5529,10523,214,2,0,1
8455,31170,5529,10523,214,12,0,4
8456,31170,5529,10523,214,11,0,0
8457,31170,5529,10523,214,3,0,0
8458,31170,5529,10523,214,7,0,0
8459,31170,5529,10523,214,13,0,1
8460,31170,5529,10523,214,12,0,2
8461,31170,5529,10523,214,13,0,3
8462,31170,5529,10523,214,23,0,6
8463,31170,5529,10523,214,3,0,0
8464,31170,5529,10523,214,6,0,2
8465,31170,5529,10523,214,4,0,0
8466,31170,5529,10523,214,8,0,0
8467,31170,5529,10523,214,2,0,0
8468,31170,5529,10523,214,6,0,0
8469,31170,5529,10523,214,5,0,0
8470,31170,5529,10523,214,0,0,4
8471,31170,5529,10523,214,4,0,1
8472,31170,5529,10523,214,4,0,0
8473,31170,5529,10523,214,8,0,1
8474,31170,5529,10523,214,7,0,0
8475,31170,5529,10523,214,6,0,0
8476,31170,5529,10523,214,5,0,3
8477,31170,5529,10523,214,8,0,4
8478,31170,5529,10523,214,6,0,1
8479,31170,5529,10523,214,13,0,3
8480,31170,5529,10523,214,2,0,0
8481,31170,5529,10523,214,22,0,13
8482,31170,5529,10523,214,17,0,2
8483,31170,5529,10523,214,6,0,1
8484,31170,5529,10523,214,2,0,0
8485,31170,5529,10523,214,6,0,0
8486,31170,5529,10523,214,20,0,1
8487,31170,5529,10523,214,17,0,7
8488,31170,5529,10523,214,12,0,1
8489,31170,5529,10523,214,6,0,2
8490,31170,5529,10523,214,1,0,5
8491,31170,5529,10523,214,9,0,4
8492,31170,5529,10523,214,7,0,8
8493,31170,5529,10523,214,2,0,6
8494,31170,5529,10523,214,9,0,4
8495,31170,5529,10523,214,5,0,0
8496,31170,5529,10523,214,15,0,2
8497,31170,5529,10523,214,3,0,0
8498,31170,5529,10523,214,5,0,1
8499,31170,5529,10523,214,11,0,5
8500,31170,5529,10523,214,5,0,3
8501,31170,5529,10523,214,7,0,0
8502,31170,5529,10523,214,4,0,1
8503,31170,5529,10523,214,1,0,0
8504,31170,5529,10523,214,8,0,0
8505,31170,5529,10523,214,4,0,1
8506,31170,5529,10523,214,7,0,0
8507,31170,5529,10523,214,1,0,0
8508,31170,5529,10523,214,8,0,2
8509,31170,5529,10523,214,5,0,0
8510,31170,5529,10523,214,18,0,2
8511,31170,5529,10523,214,4,0,0
8512,31170,5529,10523,214,1,0,0
8513,31170,5529,10523,214,4,0,0
8514,31170,5529,10523,214,4,0,3
8515,31170,5529,10523,214,17,0,2
8516,31170,5529,10523,214,7,0,0
8517,31170,5529,10523,214,17,0,3
8518,31170,5529,10523,214,5,0,1
8519,31170,5529,10523,214,2,0,0
8520,31170,5529,10523,214,9,0,1
8521,31170,5529,10523,214,2,0,3
8522,31170,5529,10523,214,5,0,0
8523,31170,5529,10523,214,1,0,0
8524,31170,5529,10523,214,3,0,2
8525,31170,5529,10523,214,2,0,0
8526,31170,5529,10523,214,3,0,4
8527,31170,5529,10523,214,2,0,2
8528,31170,5529,10523,214,5,0,5
8529,31170,5529,10523,214,1,0,0
8530,31170,5529,10523,214,2,0,1
8531,31170,5529,10523,214,3,0,0
8532,31170,5529,10523,214,4,0,4
8533,31170,5529,10523,214,8,0,0
8534,31170,5529,10523,214,4,0,0
8535,31170,5529,10523,214,9,0,1
8536,31170,5529,10523,214,2,0,1
8537,31170,5529,10523,214,3,0,0
8538,31170,5529,10523,214,2,0,2
8539,31170,5529,10523,214,9,0,3
8540,31170,5529,10523,214,3,0,2
8541,31170,5529,10523,214,1,0,2
8542,31170,5529,10523,214,3,0,2
8543,31170,5529,10523,214,2,0,3
8544,31170,5529,10523,214,3,0,4
8545,31170,5529,10523,214,2,0,0
8546,31170,5529,10523,214,5,0,1
8547,31170,5529,10523,214,5,0,0
8548,31170,5529,10523,214,7,0,0
8549,31170,5529,10523,214,6,0,2
8550,31170,5529,10523,214,1,0,0
8551,31170,5529,10523,214,0,0,2
8552,31170,5529,10523,214,4,0,0
8553,31170,5529,10523,214,3,0,3
8554,31170,5529,10523,214,9,0,0
8555,31170,5529,10523,214,5,0,1
8556,31170,5529,10523,214,7,0,1
8557,31170,5529,10523,214,18,0,2
8558,31170,5529,10523,214,8,0,0
8559,31170,5529,10523,214,11,0,1
8560,31170,5529,10523,214,3,0,2
8561,31170,5529,10523,214,30,0,2
8562,31170,5529,10523,214,6,0,2
8563,31170,5529,10523,214,10,0,1
8564,31170,5529,10523,214,10,0,1
8565,31170,5529,10523,214,3,0,1
8566,31170,5529,10523,214,6,0,2
8567,31170,5529,10523,214,3,0,0
8568,31170,5529,10523,214,8,0,2
8569,31170,5529,10523,214,3,0,1
8570,31170,5529,10523,214,7,0,2
8571,31170,5529,10523,214,2,0,1
8572,31170,5529,10523,214,3,0,8
8573,31170,5529,10523,214,5,0,3
8574,31170,5529,10523,214,11,0,3
8575,31170,5529,10523,214,5,0,0
8576,31170,5529,10523,214,8,0,0
8577,31170,5529,10523,214,5,0,0
8578,31170,5529,10523,214,6,0,4
8579,31170,5529,10523,214,1,0,0
8580,31170,5529,10523,214,12,0,6
8581,31170,5529,10523,214,6,0,1
8582,31170,5529,10523,214,3,0,0
8583,31170,5529,10523,214,15,0,0
8584,31170,5529,10523,214,16,0,0
8585,31170,5529,10523,214,11,0,6
8586,31170,5529,10523,214,5,0,3
8587,31170,5529,10523,214,3,0,5
8588,31170,5529,10523,214,3,0,3
8589,31170,5529,10523,214,1,0,1
8590,31170,5529,10523,214,0,0,0
8591,31170,5529,10523,214,0,0,0
8592,31170,5529,10523,214,8,0,3
8593,31170,5529,10523,214,2,0,2
8594,31170,5529,10523,214,5,0,1
8595,31170,5529,10523,214,1,0,0
8596,31170,5529,10523,214,6,0,4
8597,31170,5529,10523,214,4,0,0
8598,31170,5529,10523,214,1,0,1
8599,31170,5529,10523,214,3,0,2
8600,31170,5529,10523,214,10,0,0
8601,31170,5529,10523,214,5,0,15
8602,31170,5529,10523,214,5,0,5
8603,31170,5529,10523,214,4,0,5
8604,31170,5529,10523,214,4,0,0
8605,31170,5529,10523,214,12,0,2
8606,31170,5529,10523,214,6,0,1
8607,31170,5529,10523,214,3,0,3
8608,31170,5529,10523,214,6,0,0
8609,31170,5529,10523,214,7,0,2
8610,31170,5529,10523,214,12,0,1
8611,31170,5529,10523,214,16,0,7
8612,31170,5529,10523,214,0,0,0
8613,31170,5529,10523,214,5,0,2
8614,31170,5529,10523,214,2,0,0
8615,31170,5529,10523,214,4,0,0
8616,31170,5529,10523,214,9,0,0
8617,31170,5529,10523,214,4,0,2
8618,31170,5529,10523,214,2,0,0
8619,31170,5529,10523,214,5,0,2
8620,31170,5529,10523,214,6,0,2
8621,31170,5529,10523,214,5,0,4
8622,31170,5529,10523,214,4,0,1
8623,31170,5529,10523,214,4,0,0
8624,31170,5529,10523,214,5,0,3
8625,31170,5529,10523,214,17,0,4
8626,31170,5529,10523,214,2,0,1
8627,31170,5529,10523,214,2,0,1
8628,31170,5529,10523,214,13,0,3
8629,31170,5529,10523,214,3,0,0
8630,31170,5529,10523,214,4,0,4
8631,31170,5529,10523,214,6,0,2
8632,31170,5529,10523,214,2,0,0
8633,31170,5529,10523,214,11,0,2
8634,31170,5529,10523,214,9,0,5
8635,31170,5529,10523,214,1,0,0
8636,31170,5529,10523,214,20,0,2
8637,31170,5529,10523,214,5,0,1
8638,31170,5529,10523,214,4,0,1
8639,31170,5529,10523,214,2,0,0
8640,31170,5529,10523,214,3,0,0
8641,31170,5529,10523,214,3,0,0
8642,31170,5529,10523,214,0,0,0
8643,31170,5529,10523,214,0,0,0
8644,31170,5529,10523,214,0,0,0
8645,31170,5529,10523,214,0,0,0
8646,31170,5529,10523,214,3,0,1
8647,31170,5529,10523,214,2,0,4
8648,31170,5529,10523,214,12,0,0
8649,31170,5529,10523,214,2,0,0
8650,31170,5529,10523,214,1,0,0
8651,31170,5529,10523,214,2,0,0
8652,31170,5529,10523,214,1,0,0
8653,31170,5529,10523,214,3,0,0
8685,620,73,86,3,28,0,1
8695,1290,137,244,0,7,0,11
8764,168,61,31,0,8,854,11
8770,168,61,31,0,2,8147,0
8773,147,46,11,0,8,13365,2
8817,3679,870,325,0,64,29596,4
8846,3679,870,325,0,2,228,11
8860,58,12,0,0,11,7915,5
8873,360,45,30,2,35,0,3
8884,8236,1305,11442,43,13,0,0
8885,8236,1305,11442,43,2,0,0
8886,8236,1305,11442,43,4,0,3
8887,8236,1305,11442,43,6,556,0
8888,8236,1305,11442,43,4,0,1
8889,8236,1305,11442,43,1,0,0
8890,8236,1305,11442,43,2,0,2
8891,8236,1305,11442,43,4,0,4
8892,8236,1305,11442,43,4,0,0
8893,8236,1305,11442,43,3,0,2
8894,8236,1305,11442,43,7,0,0
8895,8236,1305,11442,43,3,0,0
8896,8236,1305,11442,43,5,0,0
8897,8236,1305,11442,43,3,0,0
8898,8236,1305,11442,43,5,0,4
8899,8236,1305,11442,43,2,0,2
8900,8236,1305,11442,43,2,0,1
8901,8236,1305,11442,43,2,0,3
8902,8236,1305,11442,43,3,0,0
8903,8236,1305,11442,43,4,511,1
8904,8236,1305,11442,43,3,0,0
8905,8236,1305,11442,43,3,0,6
8906,8236,1305,11442,43,4,0,3
8907,8236,1305,11442,43,2,0,4
8908,8236,1305,11442,43,2,0,1
8909,8236,1305,11442,43,27,1286,0
8910,8236,1305,11442,43,2,0,0
8911,8236,1305,11442,43,3,0,6
8912,8236,1305,11442,43,4,0,0
8913,8236,1305,11442,43,15,0,0
8914,8236,1305,11442,43,4,0,0
8915,8236,1305,11442,43,7,0,4
8916,8236,1305,11442,43,1,0,0
8917,8236,1305,11442,43,2,0,0
8918,8236,1305,11442,43,13,0,3
8919,8236,1305,11442,43,6,0,0
8920,8236,1305,11442,43,3,0,0
8921,8236,1305,11442,43,2,0,2
8922,8236,1305,11442,43,9,0,1
8923,8236,1305,11442,43,4,0,1
8924,8236,1305,11442,43,2,0,0
8925,8236,1305,11442,43,2,0,0
8926,8236,1305,11442,43,2,0,2
8927,8236,1305,11442,43,4,0,7
8928,8236,1305,11442,43,4,0,0
8929,8236,1305,11442,43,6,0,0
8930,8236,1305,11442,43,2,0,0
8931,8236,1305,11442,43,7,0,2
8932,8236,1305,11442,43,2,0,1
8933,8236,1305,11442,43,2,0,1
8934,8236,1305,11442,43,9,740,0
8935,8236,1305,11442,43,3,0,0
8936,8236,1305,11442,43,4,0,2
8937,8236,1305,11442,43,3,0,0
8938,8236,1305,11442,43,4,0,4
8939,8236,1305,11442,43,2,0,0
8940,8236,1305,11442,43,6,0,0
8941,8236,1305,11442,43,6,0,3
8942,8236,1305,11442,43,4,0,1
8943,8236,1305,11442,43,6,0,0
8944,8236,1305,11442,43,2,0,3
8945,8236,1305,11442,43,2,0,1
8946,8236,1305,11442,43,5,0,3
8947,8236,1305,11442,43,4,0,1
8948,8236,1305,11442,43,2,0,3
8949,8236,1305,11442,43,7,0,0
8950,8236,1305,11442,43,3,0,0
8951,8236,1305,11442,43,1,0,2
8952,8236,1305,11442,43,13,438,1
8953,8236,1305,11442,43,2,0,2
8954,8236,1305,11442,43,6,0,0
8955,8236,1305,11442,43,5,0,1
8956,8236,1305,11442,43,2,0,0
8957,8236,1305,11442,43,0,0,0
8958,8236,1305,11442,43,0,0,0
8959,8236,1305,11442,43,12,0,0
8960,8236,1305,11442,43,4,0,7
8961,8236,1305,11442,43,3,0,1
8962,8236,1305,11442,43,3,0,1
8963,8236,1305,11442,43,19,0,3
8964,8236,1305,11442,43,7,0,3
8965,8236,1305,11442,43,13,501,1
8966,8236,1305,11442,43,3,0,1
8967,8236,1305,11442,43,16,0,6
8968,8236,1305,11442,43,1,0,0
8969,8236,1305,11442,43,5,0,2
8970,8236,1305,11442,43,1,0,0
8971,8236,1305,11442,43,7,0,4
8972,8236,1305,11442,43,9,0,9
8973,8236,1305,11442,43,6,0,2
8974,8236,1305,11442,43,5,0,2
8975,8236,1305,11442,43,0,0,0
8976,8236,1305,11442,43,0,0,0
8977,8236,1305,11442,43,1,0,0
8978,8236,1305,11442,43,6,0,2
8979,8236,1305,11442,43,10,0,1
8980,8236,1305,11442,43,7,0,8
8981,8236,1305,11442,43,2,0,0
8982,8236,1305,11442,43,1,0,2
8983,8236,1305,11442,43,10,0,5
8984,8236,1305,11442,43,16,0,9
8985,8236,1305,11442,43,2,0,1
8986,8236,1305,11442,43,6,0,8
8987,8236,1305,11442,43,2,0,1
8988,8236,1305,11442,43,5,0,0
8989,8236,1305,11442,43,9,0,2
8990,8236,1305,11442,43,3,0,3
8991,8236,1305,11442,43,2,0,2
8992,8236,1305,11442,43,2,0,0
8993,8236,1305,11442,43,19,0,6
8994,8236,1305,11442,43,4,0,0
8995,8236,1305,11442,43,3,0,0
8996,8236,1305,11442,43,4,0,0
8997,8236,1305,11442,43,4,0,0
8998,8236,1305,11442,43,2,0,0
8999,8236,1305,11442,43,1,0,3
9000,8236,1305,11442,43,0,0,0
9001,8236,1305,11442,43,6,0,3
9002,8236,1305,11442,43,4,0,1
9003,8236,1305,11442,43,4,0,1
9004,8236,1305,11442,43,4,0,1
9005,8236,1305,11442,43,9,0,2
9006,8236,1305,11442,43,3,0,6
9007,8236,1305,11442,43,7,0,8
9008,8236,1305,11442,43,4,0,1
9009,8236,1305,11442,43,3,0,0
9010,8236,1305,11442,43,5,0,0
9011,8236,1305,11442,43,1,0,0
9012,8236,1305,11442,43,4,0,0
9013,8236,1305,11442,43,4,0,3
9014,8236,1305,11442,43,3,0,1
9015,8236,1305,11442,43,2,0,7
9016,8236,1305,11442,43,6,0,0
9017,8236,1305,11442,43,11,0,2
9018,8236,1305,11442,43,0,0,0
9037,468,135,28,0,7,0,11
9065,444,222,50,0,30,2708,1
9073,1597,188,81,1,57,0,8
9075,1597,188,81,1,26,0,1
9110,106,11,5,0,21,24319,1
9157,2410,140,202,2,46,4449,1
9175,2410,140,202,2,45,3004,1
9187,2410,140,202,2,55,0,0
9191,2410,140,202,2,36,0,0
9196,2410,140,202,2,106,8688,3
9232,3555,386,347,1,24,0,4
9237,3555,386,347,1,31,0,5
9259,3555,386,347,1,25,0,8
9294,935,278,88,2,64,0,5
9304,935,278,88,2,7,623,14
9314,935,278,88,2,77,27274,17
9329,1544,196,0,0,108,0,6
9330,1544,196,0,0,6,0,12
9341,3000,456,140,7,3,0,16
9343,3000,456,140,7,5,0,41
9346,3000,456,140,7,88,0,22
9358,3000,456,140,7,3,1893,13
9373,3000,456,140,7,28,1180,4
9375,3000,456,140,7,16,0,12
9378,3000,456,140,7,14,0,13
9411,1086,189,73,6,24,0,5
9442,585,56,25,0,28,3610,2
9443,585,56,25,0,32,12383,1
9464,301,43,2,0,40,1329,8
9469,2768,93,260,1,24,0,7
9483,442,34,13,0,15,10445,0
9501,212,34,11,0,14,7962,3
9509,339,40,18,0,16,13686,1
9515,175,22,0,0,24,8375,2
9519,353,54,13,2,7,18504,4
9534,437,39,5,0,46,1994,1
9576,559,47,17,0,27,10431,2
9582,55,31,8,0,1,8908,0
9608,121,10,2,0,4,1284,14
9643,303,214,15,0,8,969,12
9651,4128,5025,600,10,7,0,24
9653,4128,5025,600,10,7,0,11
9714,4128,5025,600,10,8,0,15
9728,4128,5025,600,10,31,0,0
9745,330,67,73,0,8,10517,0
9749,179,26,147,0,5,8638,5
9782,1665,335,91,5,4,14148,3
9783,1665,335,91,5,30,4264,2
9814,1775,126,58,0,42,4021,8
9819,1775,126,58,0,33,3251,4
9820,1775,126,58,0,28,0,1
9821,1775,126,58,0,49,0,5
9831,1775,126,58,0,25,0,5
9862,5859,783,595,7,30,0,1
9869,5859,783,595,7,24,0,4
9878,5859,783,595,7,46,0,8
9909,5859,783,595,7,6,0,11
9952,745,129,115,1,58,0,3
9982,327,29,35,0,2,227,11
10002,3533,299,910,34,8,263,11
10019,3533,299,910,34,5,0,11
10033,3533,299,910,34,6,446,12
10046,3533,299,910,34,20,508,12
10047,3533,299,910,34,26,0,3
10078,262,41,5,0,11,30192,6
10079,262,41,5,0,6,10063,0
10080,262,41,5,0,3,9741,1
10081,262,41,5,0,7,10215,0
10099,10476,1165,602,34,10,0,13
10100,10476,1165,602,34,5,0,12
10103,10476,1165,602,34,79,0,7
10107,10476,1165,602,34,42,0,0
10111,10476,1165,602,34,6,0,11
10192,110,22,6,0,19,9880,0
10212,165,5,3,0,4,252,13
10222,270,20,8,0,28,11206,7
10284,265,36,8,0,12,9750,0
10285,108,26,22,0,21,9207,0
10305,111,11,0,0,28,4196,2
10404,234,26,2,0,2,8722,0
10411,288,30,10,1,7,8720,0
10414,370,25,37,0,32,2195,6
10453,1794,129,70,4,7,264,15
10473,122,19,5,0,15,10342,0
10596,290,31,24,1,32,2855,5
10612,615,122,195,0,28,5745,0
10642,1589,209,35,0,63,0,3
10659,1589,209,35,0,29,0,5
10670,3536,382,164,8,74,0,9
10719,3536,382,164,8,15,0,11
10740,58,20,1,0,11,8413,2
10817,459,38,32,0,30,1548,1
10819,8772,881,154,8,24,0,2
10846,8772,881,154,8,26,0,2
10854,8772,881,154,8,12,0,12
10899,8772,881,154,8,58,0,8
10900,8772,881,154,8,4,0,11
10964,592,212,19,0,11,8456,0
10990,592,212,19,0,-2,0,11
11071,7461,764,1264,8,25,0,1
11128,7461,764,1264,8,37,0,3
11170,185,11,0,0,15,9444,2
11212,768,287,3,0,29,4280,6
11214,768,287,3,0,49,43320,4
11260,231,45,8,0,4,15480,2
11346,126,20,3,0,4,45297,0
11364,6524,681,150,6,2,0,13
11365,6524,681,150,6,24,0,15
11393,6524,681,150,6,30,0,2
11459,1175,98,65,0,59,15219,1
11483,4957,578,329,11,28,0,7
11509,4957,578,329,11,7,0,11
11514,4957,578,329,11,16,0,11
11553,345,73,7,0,38,98109,6
11586,387,74,18,0,12,8624,4
