"Id","District Name","Neighborhood Name","Street","Weekday","Month","Day","Hour","Part of the day","Mild injuries","Serious injuries","Victims","Vehicles involved","Longitude","Latitude"
"2017S010248    ","Eixample","l'Antiga Esquerra de l'Eixample","Muntaner / Mallorca                               ","Monday","December",11,12,"Morning",1,0,1,2,2.156207,41.389042
"2017S008178    ","Eixample","l'Antiga Esquerra de l'Eixample","Muntaner / Mallorca                               ","Wednesday","October",4,15,"Afternoon",1,0,1,2,2.156207,41.389042
"2017S010303    ","Eixample","la Dreta de l'Eixample","Mallorca / Nàpols                                 ","Wednesday","December",13,11,"Morning",1,0,1,2,2.172039,41.400953
"2017S005239    ","Eixample","la Dreta de l'Eixample","Diagonal                                          ","Thursday","June",15,13,"Morning",1,0,1,2,2.169565,41.398794
"2017S004108    ","Eixample","la Dreta de l'Eixample","Diagonal / Sant Joan                              ","Tuesday","May",9,8,"Morning",1,0,1,2,2.168347,41.39898
"2017S010137    ","Eixample","la Dreta de l'Eixample","Diagonal / Sant Joan                              ","Tuesday","December",5,8,"Morning",1,0,1,2,2.169936,41.399124
"2017S005912    ","Eixample","la Dreta de l'Eixample","Mossèn Jacint Verdaguer                           ","Friday","July",7,6,"Morning",2,0,2,2,2.169928,41.399132
"2017S004485    ","Eixample","l'Antiga Esquerra de l'Eixample","Comte d'Urgell                                    ","Saturday","May",20,23,"Night",1,0,1,2,2.152211,41.387138
"2017S006690    ","Eixample","l'Antiga Esquerra de l'Eixample","Villarroel / Mallorca                             ","Wednesday","August",2,14,"Afternoon",1,0,1,1,2.153937,41.387338
"2017S002063    ","Eixample","la Dreta de l'Eixample","ARAGÓ / Pg Sant Joan                              ","Tuesday","March",14,17,"Afternoon",1,0,1,2,2.172037,41.397542
"2017S010049    ","Eixample","la Dreta de l'Eixample","Diagonal                                          ","Friday","December",1,17,"Afternoon",2,0,2,2,2.170723,41.399578
"2017S001819    ","Eixample","la Dreta de l'Eixample","AV DIAGONAL / Pg Sant Joan                        ","Sunday","March",5,14,"Afternoon",2,0,2,2,2.169936,41.399124
"2017S007470    ","Eixample","l'Antiga Esquerra de l'Eixample","Muntaner / Provença                               ","Friday","September",8,9,"Morning",1,0,1,2,2.155093,41.389883
"2017S010003    ","Eixample","l'Antiga Esquerra de l'Eixample","Muntaner                                          ","Thursday","November",30,13,"Morning",1,0,1,2,2.153111,41.391565
"2017S004029    ","Eixample","l'Antiga Esquerra de l'Eixample","Casanova                                          ","Saturday","May",6,23,"Night",0,0,0,2,2.148524,41.393281
"2017S005996    ","Eixample","l'Antiga Esquerra de l'Eixample","Diagonal / Casanova                               ","Monday","July",10,14,"Afternoon",1,0,1,2,2.147915,41.393601
"2017S010056    ","Eixample","la Dreta de l'Eixample","Rosselló / Sant Joan                              ","Friday","December",1,22,"Night",1,0,1,2,2.167502,41.400966
"2017S008279    ","Eixample","la Dreta de l'Eixample","Diagonal / Bruc                                   ","Saturday","October",7,14,"Afternoon",1,0,1,2,2.16483,41.397857
"2017S001124    ","Eixample","la Dreta de l'Eixample","GIRONA / Mallorca                                 ","Friday","February",10,13,"Morning",2,0,2,3,2.167508,41.397568
"2017S009862    ","Eixample","la Dreta de l'Eixample","Diagonal / Girona                                 ","Monday","November",27,11,"Morning",1,0,1,2,2.166516,41.398312
"2017S006595    ","Eixample","l'Antiga Esquerra de l'Eixample","Casanova / Londres                                ","Friday","July",28,22,"Night",1,0,1,2,2.14942,41.392464
"2017S007430    ","Eixample","la Dreta de l'Eixample","Aragó / Escoles                                   ","Wednesday","September",6,13,"Morning",2,0,2,2,2.169006,41.395264
"2017S001013    ","Eixample","la Dreta de l'Eixample","VALÈNCIA / Girona                                 ","Tuesday","February",7,11,"Morning",1,0,1,2,2.168636,41.396713
"2017S005025    ","Eixample","l'Antiga Esquerra de l'Eixample","Buenos Aires                                      ","Thursday","June",8,15,"Afternoon",1,0,1,2,2.146972,41.392213
"2017S002531    ","Eixample","la Dreta de l'Eixample","PG SANT JOAN / Av Diagonal                        ","Wednesday","March",29,21,"Afternoon",1,0,1,2,2.169936,41.399124
"2017S009057    ","Eixample","la Dreta de l'Eixample","Còrsega                                           ","Thursday","November",2,19,"Afternoon",0,0,0,1,2.164868,41.400564
"2017S001783    ","Eixample","la Dreta de l'Eixample","VALÈNCIA                                          ","Saturday","March",4,13,"Morning",1,0,1,2,2.170132,41.397964
"2017S005875    ","Eixample","la Dreta de l'Eixample","Provença / Roger de Llúria                        ","Wednesday","July",5,18,"Afternoon",1,0,1,2,2.164096,41.396715
"2017S002227    ","Eixample","l'Antiga Esquerra de l'Eixample","AV DIAGONAL / Casanova                            ","Monday","March",20,9,"Morning",2,0,2,2,2.147915,41.393601
"2017S003192    ","Eixample","l'Antiga Esquerra de l'Eixample","Comte d'Urgell / París                            ","Thursday","April",6,15,"Afternoon",1,0,1,2,2.148272,41.389882
"2017S005144    ","Eixample","l'Antiga Esquerra de l'Eixample","París                                             ","Monday","June",12,15,"Afternoon",1,0,1,2,2.148821,41.390448
"2017S000040    ","Eixample","la Dreta de l'Eixample","BAILÈN / Rosselló                                 ","Monday","January",2,22,"Night",1,0,1,2,2.166375,41.400128
"2017S009676    ","Eixample","la Dreta de l'Eixample","València                                          ","Tuesday","November",21,17,"Afternoon",1,0,1,2,2.166782,41.395448
"2017S003567    ","Eixample","l'Antiga Esquerra de l'Eixample","Villarroel / Londres                              ","Friday","April",21,14,"Afternoon",1,0,1,2,2.148287,41.391607
"2017S005037    ","Eixample","la Dreta de l'Eixample","Còrsega / Bruc                                    ","Thursday","June",8,22,"Night",1,0,1,2,2.162944,41.399264
"2017S009726    ","Eixample","la Dreta de l'Eixample","Rosselló / Diagonal                               ","Wednesday","November",22,19,"Afternoon",1,0,1,1,2.163111,41.397455
"2017S003158    ","Eixample","la Dreta de l'Eixample","València / Girona                                 ","Wednesday","April",5,18,"Afternoon",1,0,1,2,2.168636,41.396713
"2017S009906    ","Eixample","l'Antiga Esquerra de l'Eixample","Villarroel                                        ","Tuesday","November",28,11,"Morning",1,0,1,3,2.152103,41.388587
"2017S002229    ","Eixample","l'Antiga Esquerra de l'Eixample","COMTE D'URGELL / París                            ","Monday","March",20,11,"Morning",1,0,1,3,2.148272,41.389882
"2017S008156    ","Eixample","l'Antiga Esquerra de l'Eixample","Sarrià / Comte Borrell                            ","Tuesday","October",3,19,"Afternoon",1,0,1,2,2.146181,41.390024
"2017S002380    ","Eixample","l'Antiga Esquerra de l'Eixample","COMTE D'URGELL / Londres                          ","Friday","March",24,18,"Afternoon",1,0,1,1,2.147149,41.390748
"2017S003691    ","Eixample","la Dreta de l'Eixample","Rosselló / Girona                                 ","Tuesday","April",25,15,"Afternoon",1,0,1,2,2.165243,41.399277
"2017S009486    ","Eixample","la Dreta de l'Eixample","Bailèn / Rosselló                                 ","Wednesday","November",15,18,"Afternoon",1,0,1,1,2.166375,41.400128
"2017S006820    ","Eixample","l'Antiga Esquerra de l'Eixample","Comte d'Urgell / Còrsega                          ","Monday","August",7,14,"Afternoon",1,0,1,2,2.149401,41.389061
"2017S003523    ","Eixample","l'Antiga Esquerra de l'Eixample","Casanova / Còrsega                                ","Thursday","April",20,13,"Morning",1,0,1,2,2.151665,41.390763
"2017S006963    ","Eixample","l'Antiga Esquerra de l'Eixample","Sarrià                                            ","Sunday","August",13,19,"Afternoon",1,0,1,2,2.147087,41.389847
"2017S009402    ","Eixample","l'Antiga Esquerra de l'Eixample","Sarrià / Josep Tarradellas                        ","Monday","November",13,11,"Morning",1,0,1,1,2.143645,41.390505
"2017S010493    ","Eixample","la Dreta de l'Eixample","Diagonal                                          ","Tuesday","December",19,12,"Morning",1,0,1,3,2.163841,41.397866
"2017S003325    ","Eixample","la Dreta de l'Eixample","Roger de Llúria / Mallorca                        ","Wednesday","April",12,1,"Night",1,0,1,2,2.165249,41.395857
"2017S001173    ","Eixample","l'Antiga Esquerra de l'Eixample","VILLARROEL                                        ","Sunday","February",12,14,"Afternoon",1,0,1,1,2.151267,41.389218
"2017S005127    ","Eixample","la Dreta de l'Eixample","Girona / Rosselló                                 ","Monday","June",12,9,"Morning",1,0,1,2,2.165243,41.399277
"2017S004813    ","Eixample","la Dreta de l'Eixample","Nàpols / Provença                                 ","Thursday","June",1,8,"Morning",2,0,2,2,2.170933,41.401797
"2017S000335    ","Eixample","la Dreta de l'Eixample","LONDRES / Av Sarrià                               ","Friday","January",13,16,"Afternoon",1,0,1,2,2.146181,41.390024
"2017S009531    ","Eixample","la Dreta de l'Eixample","Rosselló / Bailèn                                 ","Thursday","November",16,18,"Afternoon",2,0,2,2,2.166375,41.400128
"2017S010013    ","Eixample","la Dreta de l'Eixample","Aragó / Sant Joan                                 ","Thursday","November",30,19,"Afternoon",1,0,1,2,2.172037,41.397542
"2017S010087    ","Eixample","la Dreta de l'Eixample","Aragó / Sant Joan                                 ","Sunday","December",3,0,"Night",1,0,1,2,2.172037,41.397542
"2017S005310    ","Eixample","la Dreta de l'Eixample","Aragó / Roger de Flor                             ","Saturday","June",17,12,"Morning",0,0,0,2,2.173183,41.398395
"2017S007201    ","Eixample","l'Antiga Esquerra de l'Eixample","Casanova / Mallorca                               ","Sunday","August",27,20,"Afternoon",1,0,1,2,2.155072,41.388187
"2017S006838    ","Eixample","la Dreta de l'Eixample","València / Diagonal                               ","Tuesday","August",8,12,"Morning",1,0,1,2,2.17317,41.400095
"2017S005250    ","Eixample","l'Antiga Esquerra de l'Eixample","Mallorca                                          ","Thursday","June",15,19,"Afternoon",1,0,1,2,2.153234,41.386661
"2017S006476    ","Eixample","la Dreta de l'Eixample","Aragó                                             ","Tuesday","July",25,9,"Morning",2,0,2,4,2.165635,41.392536
"2017S009249    ","Eixample","la Dreta de l'Eixample","Consell de Cent / Sant Joan                       ","Thursday","November",9,0,"Night",1,0,1,2,2.173171,41.396686
"2017S004064    ","Eixample","la Dreta de l'Eixample","Diputació                                         ","Monday","May",8,11,"Morning",1,0,1,2,2.167619,41.390697
"2017S000225    ","Eixample","la Dreta de l'Eixample","GV CORTS CATALANES                                ","Tuesday","January",10,14,"Afternoon",1,0,1,2,2.172707,41.393085
"2017S008527    ","Eixample","la Dreta de l'Eixample","Casp / Bruc                                       ","Tuesday","October",17,9,"Morning",1,0,1,2,2.173411,41.391395
"2017S009677    ","Eixample","la Dreta de l'Eixample","Corts Catalanes                                   ","Tuesday","November",21,15,"Afternoon",1,0,1,1,2.174381,41.393681
"2017S001177    ","Eixample","la Dreta de l'Eixample","PAU CLARIS / Consell de Cent                      ","Sunday","February",12,16,"Afternoon",1,1,2,2,2.167507,41.39244
"2017S005324    ","Eixample","la Dreta de l'Eixample","Aragó                                             ","Saturday","June",17,23,"Night",0,0,0,3,2.171585,41.397011
"2017S003407    ","Eixample","la Dreta de l'Eixample","Bailèn / Consell de Cent                          ","Friday","April",14,21,"Afternoon",0,0,0,2,2.172031,41.395834
"2017S006213    ","Eixample","la Dreta de l'Eixample","Urquinaona / Ausiàs Marc                          ","Monday","July",17,6,"Morning",2,0,2,2,2.173408,41.389688
"2017S006304    ","Eixample","la Dreta de l'Eixample","Roger de Llúria / Casp                            ","Wednesday","July",19,13,"Morning",1,0,1,2,2.172272,41.390547
"2017S002108    ","Eixample","la Dreta de l'Eixample","DIPUTACIÓ                                         ","Thursday","March",16,9,"Morning",2,0,2,2,2.167447,41.390849
"2017S010444    ","Eixample","la Dreta de l'Eixample","Consell de Cent / Roger de Llúria                 ","Monday","December",18,10,"Morning",1,0,1,2,2.168621,41.393285
"2017S001718    ","Eixample","la Dreta de l'Eixample","PG SANT JOAN / Casp                               ","Thursday","March",2,9,"Morning",3,0,3,2,2.176807,41.393927
"2017S009558    ","Eixample","la Dreta de l'Eixample","Consell de Cent / Pau Claris                      ","Friday","November",17,14,"Afternoon",1,0,1,2,2.167507,41.39244
"2017S001567    ","Eixample","la Dreta de l'Eixample","ROGER DE LLÚRIA / Diputació                       ","Saturday","February",25,14,"Afternoon",1,0,1,2,2.169753,41.392429
"2017S001485    ","Eixample","la Dreta de l'Eixample","PL TETUAN                                         ","Wednesday","February",22,20,"Afternoon",2,0,2,1,2.175182,41.395581
"2017S001105    ","Eixample","la Dreta de l'Eixample","GV CORTS CATALANES / Girona                       ","Thursday","February",9,21,"Afternoon",1,0,1,1,2.173277,41.393182
"2017S008349    ","Eixample","la Dreta de l'Eixample","Consell de Cent / Catalunya                       ","Tuesday","October",10,11,"Morning",1,0,1,2,2.164585,41.390241
"2017S005179    ","Eixample","la Dreta de l'Eixample","Aragó / Bruc                                      ","Tuesday","June",13,14,"Afternoon",1,0,1,2,2.16864,41.394985
"2017S002377    ","Eixample","la Dreta de l'Eixample","PL TETUAN                                         ","Friday","March",24,13,"Morning",1,0,1,2,2.175917,41.39419
"2017S006918    ","Eixample","la Dreta de l'Eixample","Catalunya                                         ","Friday","August",11,14,"Afternoon",1,0,1,1,2.17103,41.387632
"2017S007763    ","Eixample","la Dreta de l'Eixample","Catalunya                                         ","Tuesday","September",19,13,"Morning",1,0,1,1,2.171148,41.386417
"2017S009124    ","Eixample","la Dreta de l'Eixample","Diputació                                         ","Saturday","November",4,18,"Afternoon",1,0,1,2,2.166603,41.389932
"2017S001537    ","Eixample","la Dreta de l'Eixample","RBLA CATALUNYA                                    ","Friday","February",24,14,"Afternoon",0,1,1,2,2.163824,41.390604
"2017S007383    ","Eixample","la Dreta de l'Eixample","Consell de Cent                                   ","Monday","September",4,17,"Afternoon",1,0,1,2,2.169963,41.394434
"2017S005600    ","Eixample","la Dreta de l'Eixample","Consell de Cent                                   ","Tuesday","June",27,15,"Afternoon",3,0,3,2,2.170708,41.394716
"2017S004275    ","Eixample","la Dreta de l'Eixample","Ausiàs Marc / Urquinaona                          ","Sunday","May",14,0,"Night",1,0,1,2,2.173408,41.389688
"2017S001378    ","Eixample","la Dreta de l'Eixample","CASP / Pau Claris                                 ","Saturday","February",18,20,"Afternoon",1,0,1,2,2.171146,41.389691
"2017S004091    ","Eixample","la Dreta de l'Eixample","Aragó / Catalunya                                 ","Monday","May",8,21,"Afternoon",1,0,1,2,2.163448,41.391077
"2017S009803    ","Eixample","la Dreta de l'Eixample","Sant Pere / Urquinaona                            ","Friday","November",24,23,"Night",1,0,1,2,2.1723,41.388801
"2017S003511    ","Eixample","la Dreta de l'Eixample","Corts Catalanes                                   ","Wednesday","April",19,21,"Afternoon",2,0,2,2,2.165321,41.386873
"2017S006527    ","Eixample","la Dreta de l'Eixample","Corts Catalanes / Balmes                          ","Wednesday","July",26,18,"Afternoon",1,0,1,2,2.165353,41.387244
"2017S002507    ","Eixample","la Dreta de l'Eixample","PL CATALUNYA                                      ","Wednesday","March",29,11,"Morning",1,0,1,1,2.168869,41.387667
"2017S005224    ","Eixample","la Dreta de l'Eixample","Aragó / Catalunya                                 ","Wednesday","June",14,23,"Night",1,0,1,2,2.163258,41.390746
"2017S005895    ","Eixample","la Dreta de l'Eixample","Corts Catalanes / Catalunya                       ","Thursday","July",6,16,"Afternoon",1,0,1,2,2.167024,41.388486
"2017S009374    ","Eixample","la Dreta de l'Eixample","Gràcia / Corts Catalanes                          ","Sunday","November",12,11,"Morning",2,0,2,2,2.168274,41.389418
"2017S003008    ","Eixample","la Dreta de l'Eixample","Corts Catalanes / Gràcia                          ","Saturday","April",1,12,"Morning",2,0,2,2,2.168274,41.389418
"2017S005795    ","Eixample","la Dreta de l'Eixample","Pau Claris                                        ","Tuesday","July",4,9,"Morning",1,0,1,2,2.16883,41.391291
"2017S010271    ","Eixample","la Dreta de l'Eixample","Pau Claris / Diputació                            ","Tuesday","December",12,8,"Morning",1,0,1,2,2.168636,41.39157
"2017S000185    ","Eixample","la Dreta de l'Eixample","CONSELL DE CENT                                   ","Monday","January",9,11,"Morning",1,0,1,2,2.169144,41.39382
"2017S005006    ","Eixample","la Dreta de l'Eixample","Trafalgar                                         ","Thursday","June",8,10,"Morning",1,0,1,2,2.17649,41.389564
"2017S000398    ","Eixample","la Dreta de l'Eixample","GV CORTS CATALANES / Pg Gràcia                    ","Monday","January",16,8,"Morning",3,0,3,1,2.168274,41.389418
"2017S001179    ","Eixample","la Dreta de l'Eixample","GV CORTS CATALANES                                ","Sunday","February",12,17,"Afternoon",2,0,2,2,2.165223,41.386801
"2017S004498    ","Eixample","la Dreta de l'Eixample","Balmes                                            ","Sunday","May",21,18,"Afternoon",1,0,1,2,2.163385,41.388879
"2017S005646    ","Eixample","la Dreta de l'Eixample","Diputació                                         ","Wednesday","June",28,15,"Afternoon",1,0,1,2,2.171074,41.393567
"2017S009711    ","Eixample","la Dreta de l'Eixample","Diputació / Girona                                ","Wednesday","November",22,14,"Afternoon",1,0,1,2,2.172027,41.394139
"2017S003564    ","Eixample","la Dreta de l'Eixample","Consell de Cent                                   ","Friday","April",21,12,"Morning",1,0,1,2,2.164175,41.390084
"2017S001019    ","Eixample","la Dreta de l'Eixample","BRUC / Consell de Cent                            ","Tuesday","February",7,14,"Afternoon",1,0,1,2,2.169762,41.39414
"2017S009734    ","Eixample","l'Antiga Esquerra de l'Eixample","Mallorca / Comte d'Urgell                         ","Thursday","November",23,9,"Morning",1,0,1,2,2.1528,41.386489
"2017S009503    ","Eixample","l'Antiga Esquerra de l'Eixample","Mallorca                                          ","Thursday","November",16,9,"Morning",1,0,1,2,2.153453,41.386828
"2017S001903    ","Eixample","l'Antiga Esquerra de l'Eixample","VALÈNCIA / Casanova                               ","Wednesday","March",8,19,"Afternoon",1,0,1,1,2.156205,41.387333
"2017S001422    ","Eixample","l'Antiga Esquerra de l'Eixample","MALLORCA                                          ","Monday","February",20,22,"Night",0,0,0,2,2.154251,41.387436
"2017S000142    ","Eixample","la Dreta de l'Eixample","PL URQUINAONA / Roger de Llúria                   ","Saturday","January",7,1,"Night",0,1,1,1,2.173408,41.389688
"2017S006240    ","Eixample","la Dreta de l'Eixample","Diputació / Nàpols                                ","Monday","July",17,14,"Afternoon",1,0,1,2,2.176562,41.397529
"2017S009131    ","Eixample","la Dreta de l'Eixample","Corts Catalanes                                   ","Saturday","November",4,22,"Night",1,0,1,2,2.172151,41.392006
"2017S007172    ","Eixample","la Dreta de l'Eixample","València                                          ","Friday","August",25,15,"Afternoon",1,0,1,2,2.166828,41.395203
"2017S003252    ","Eixample","la Dreta de l'Eixample","Roger de Flor / Consell de Cent                   ","Friday","April",7,21,"Afternoon",1,0,1,2,2.174308,41.397552
"2017S001229    ","Eixample","la Dreta de l'Eixample","ARAGÓ / Pg Sant Joan                              ","Tuesday","February",14,13,"Morning",1,0,1,2,2.172037,41.397542
"2017S010779    ","Eixample","la Dreta de l'Eixample","Corts Catalanes / Girona                          ","Sunday","December",31,17,"Afternoon",1,0,1,2,2.173277,41.393182
"2017S003382    ","Eixample","la Dreta de l'Eixample","Corts Catalanes / Roger de Llúria                 ","Thursday","April",13,17,"Afternoon",1,0,1,1,2.170988,41.391485
"2017S005118    ","Eixample","la Dreta de l'Eixample","Roger de Llúria                                   ","Sunday","June",11,19,"Afternoon",1,0,1,2,2.170129,41.392302
"2017S004243    ","Eixample","la Dreta de l'Eixample","Aragó                                             ","Friday","May",12,21,"Afternoon",1,0,1,2,2.172903,41.398002
"2017S007870    ","Eixample","el Fort Pienc","Alí Bei / Marina                                  ","Friday","September",22,20,"Afternoon",1,0,1,2,2.184687,41.396437
"2017S010330    ","Eixample","el Fort Pienc","Marina / Ausiàs Marc                              ","Thursday","December",14,9,"Morning",0,0,0,1,2.183568,41.397287
"2017S001279    ","Eixample","el Fort Pienc","MARINA                                            ","Wednesday","February",15,19,"Afternoon",1,0,1,2,2.182436,41.398538
"2017S007381    ","Eixample","el Fort Pienc","Corts Catalanes                                   ","Monday","September",4,15,"Afternoon",1,0,1,2,2.185609,41.402141
"2017S010370    ","Eixample","el Fort Pienc","Sardenya / Diagonal                               ","Friday","December",15,15,"Afternoon",0,1,1,2,2.176586,41.400922
"2017S009612    ","Eixample","el Fort Pienc","Aragó / Sicília                                   ","Sunday","November",19,12,"Morning",1,0,1,2,2.176085,41.400395
"2017S004701    ","Eixample","el Fort Pienc","Sicília / Consell de Cent                         ","Sunday","May",28,8,"Morning",1,0,1,2,2.176552,41.399241
"2017S001158    ","Eixample","el Fort Pienc","AUSIÀS MARC / Marina                              ","Saturday","February",11,11,"Morning",1,0,1,2,2.183568,41.397287
"2017S001317    ","Eixample","el Fort Pienc","AV MERIDIANA / Tànger                             ","Thursday","February",16,23,"Night",1,0,1,2,2.186922,41.398393
"2017S010603    ","Eixample","el Fort Pienc","Diputació                                         ","Friday","December",22,13,"Morning",1,0,1,2,2.179243,41.399398
"2017S010526    ","Eixample","el Fort Pienc","Lepant / Diagonal                                 ","Wednesday","December",20,12,"Morning",1,0,1,2,2.18026,41.401742
"2017S004700    ","Eixample","el Fort Pienc","Consell de Cent / Diagonal                        ","Sunday","May",28,7,"Morning",1,0,1,2,2.178449,41.401264
"2017S009843    ","Eixample","el Fort Pienc","Marina                                            ","Sunday","November",26,8,"Morning",1,0,1,1,2.179935,41.400439
"2017S007424    ","Eixample","el Fort Pienc","Corts Catalanes / Castillejos                     ","Wednesday","September",6,10,"Morning",1,0,1,2,2.184624,41.401695
"2017S005692    ","Eixample","el Fort Pienc","Corts Catalanes / Castillejos                     ","Friday","June",30,9,"Morning",1,0,1,2,2.184624,41.401695
"2017S008787    ","Eixample","el Fort Pienc","Marina / Consell de Cent                          ","Tuesday","October",24,10,"Morning",2,0,2,2,2.178829,41.400958
"2017S002513    ","Sants-Montjuïc","el Poble-sec","AV RIUS I TAULET                                  ","Wednesday","March",29,13,"Morning",1,0,1,2,2.154544,41.372704
"2017S002064    ","Sants-Montjuïc","el Poble-sec","PG SANTA MADRONA / Maria Montessori               ","Tuesday","March",14,18,"Afternoon",1,0,1,2,2.155282,41.370387
"2017S008825    ","Eixample","el Fort Pienc","Corts Catalanes                                   ","Wednesday","October",25,12,"Morning",1,0,1,2,2.182474,41.40042
"2017S006540    ","Eixample","el Fort Pienc","Lepant / Corts Catalanes                          ","Thursday","July",27,8,"Morning",1,0,1,2,2.182427,41.40007
"2017S000656    ","Sants-Montjuïc","el Poble-sec","AV PARAL·LEL                                      ","Wednesday","January",25,9,"Morning",1,0,1,2,2.158235,41.374811
"2017S007161    ","Eixample","el Fort Pienc","Tetuan                                            ","Thursday","August",24,19,"Afternoon",1,0,1,2,2.176439,41.395129
"2017S006565    ","Eixample","el Fort Pienc","Tetuan                                            ","Friday","July",28,8,"Morning",1,0,1,2,2.176439,41.395129
"2017S003979    ","Eixample","el Fort Pienc","Sardenya                                          ","Friday","May",5,7,"Morning",1,0,1,3,2.179816,41.398629
"2017S004777    ","Eixample","el Fort Pienc","Corts Catalanes                                   ","Wednesday","May",31,10,"Morning",1,0,1,2,2.178285,41.396616
"2017S006456    ","Eixample","el Fort Pienc","Corts Catalanes / Nàpols                          ","Monday","July",24,18,"Afternoon",4,0,4,2,2.17782,41.396589
"2017S001471    ","Eixample","el Fort Pienc","GV CORTS CATALANES / Roger de Flor                ","Wednesday","February",22,13,"Morning",1,0,1,2,2.176679,41.395745
"2017S002306    ","Eixample","el Fort Pienc","GV CORTS CATALANES / Lepant                       ","Wednesday","March",22,18,"Afternoon",1,0,1,2,2.182427,41.40007
"2017S006083    ","Eixample","el Fort Pienc","Marina                                            ","Wednesday","July",12,19,"Afternoon",1,0,1,2,2.180616,41.399261
"2017S006871    ","Eixample","el Fort Pienc","Marina                                            ","Wednesday","August",9,19,"Afternoon",1,0,1,2,2.180616,41.399261
"2017S003571    ","Eixample","el Fort Pienc","Diputació / Sicília                               ","Friday","April",21,15,"Afternoon",0,0,0,2,2.1777,41.398372
"2017S004449    ","Eixample","el Fort Pienc","Corts Catalanes / Marina                          ","Friday","May",19,20,"Afternoon",1,0,1,2,2.181199,41.399111
"2017S006791    ","Eixample","el Fort Pienc","Corts Catalanes                                   ","Sunday","August",6,0,"Night",1,0,1,2,2.182376,41.39968
"2017S004075    ","Eixample","el Fort Pienc","Corts Catalanes / Sicília                         ","Monday","May",8,14,"Afternoon",0,0,0,2,2.178932,41.397435
"2017S009932    ","Eixample","el Fort Pienc","Corts Catalanes / Lepant                          ","Wednesday","November",29,4,"Night",1,0,1,2,2.182427,41.40007
"2017S006920    ","Eixample","el Fort Pienc","Marina / Corts Catalanes                          ","Friday","August",11,18,"Afternoon",1,0,1,2,2.181199,41.399111
"2017S007014    ","Eixample","el Fort Pienc","Aragó / Nàpols                                    ","Wednesday","August",16,12,"Morning",1,0,1,3,2.174292,41.399253
"2017S007898    ","Eixample","la Sagrada Família","Indústria                                         ","Sunday","September",24,3,"Night",1,0,1,1,2.176059,41.410646
"2017S000653    ","Eixample","la Sagrada Família","CÒRSEGA / Padilla                                 ","Wednesday","January",25,6,"Morning",1,0,1,2,2.174377,41.407824
"2017S004348    ","Eixample","la Sagrada Família","Mallorca                                          ","Tuesday","May",16,14,"Afternoon",1,0,1,2,2.172773,41.401378
"2017S007280    ","Eixample","la Sagrada Família","Còrsega / Cartagena                               ","Thursday","August",31,9,"Morning",1,0,1,1,2.176578,41.409467
"2017S007184    ","Eixample","la Sagrada Família","València                                          ","Saturday","August",26,10,"Morning",1,0,1,2,2.173474,41.400475
"2017S007060    ","Eixample","la Sagrada Família","València / Sicília                                ","Thursday","August",17,15,"Afternoon",1,0,1,2,2.174314,41.400958
"2017S007913    ","Eixample","la Sagrada Família","Lepant / Indústria                                ","Sunday","September",24,18,"Afternoon",1,0,1,2,2.172148,41.407862
"2017S004867    ","Eixample","la Sagrada Família","Sardenya / Provença                               ","Friday","June",2,15,"Afternoon",0,0,0,2,2.173187,41.403492
"2017S005007    ","Eixample","la Sagrada Família","Aragó / Lepant                                    ","Thursday","June",8,10,"Morning",1,0,1,2,2.178945,41.402738
"2017S008430    ","Eixample","la Sagrada Família","Aragó / Lepant                                    ","Friday","October",13,8,"Morning",1,0,1,2,2.178945,41.402738
"2017S006744    ","Eixample","la Sagrada Família","Aragó / Lepant                                    ","Thursday","August",3,21,"Afternoon",1,0,1,2,2.178945,41.402738
"2017S006719    ","Eixample","la Sagrada Família","Mallorca / Marina                                 ","Thursday","August",3,9,"Morning",1,0,1,2,2.175579,41.403618
"2017S009041    ","Eixample","la Sagrada Família","Aragó / Marina                                    ","Thursday","November",2,9,"Morning",2,0,2,1,2.17783,41.401877
"2017S000158    ","Eixample","el Fort Pienc","MARINA                                            ","Saturday","January",7,18,"Afternoon",1,0,1,2,2.185364,41.396303
"2017S000660    ","Eixample","el Fort Pienc","NÀPOLS / Av Vilanova                              ","Wednesday","January",25,12,"Morning",1,0,1,1,2.182347,41.392972
"2017S004885    ","Eixample","la Sagrada Família","Marina / Rosselló                                 ","Saturday","June",3,8,"Morning",0,0,0,2,2.17332,41.405333
"2017S003251    ","Eixample","la Sagrada Família","Aragó / Marina                                    ","Saturday","April",8,17,"Afternoon",3,0,3,1,2.17783,41.401877
"2017S001905    ","Eixample","la Sagrada Família","LEPANT                                            ","Wednesday","March",8,17,"Afternoon",1,0,1,3,2.177015,41.404323
"2017S010341    ","Eixample","la Sagrada Família","Mallorca / Sardenya                               ","Thursday","December",14,18,"Afternoon",1,0,1,2,2.174311,41.402644
"2017S005203    ","Eixample","la Sagrada Família","Marina                                            ","Wednesday","June",14,9,"Morning",1,0,1,2,2.177152,41.402562
"2017S006404    ","Eixample","la Sagrada Família","Mallorca                                          ","Saturday","July",22,10,"Morning",1,0,1,2,2.17511,41.403121
"2017S010588    ","Eixample","la Sagrada Família","Sardenya / Diagonal                               ","Friday","December",22,9,"Morning",1,0,1,2,2.176586,41.400922
"2017S008167    ","Eixample","la Sagrada Família","Indústria / Lepant                                ","Wednesday","October",4,7,"Morning",1,0,1,2,2.172148,41.407862
