"Year","Month","District Code","District Name","Neighborhood Code","Neighborhood Name","Gender","Demand_occupation","Number"
"2015","July","7","Horta-Guinardó","43","Horta","Female","Unemployment demand",248
"2015","July","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Female","Unemployment demand",228
"2015","July","8","Nou Barris","45","Porta","Female","Unemployment demand",225
"2015","July","8","Nou Barris","46","el Turó de la Peira","Female","Unemployment demand",138
"2015","July","8","Nou Barris","47","Can Peguera","Female","Unemployment demand",20
"2015","July","8","Nou Barris","48","la Guineueta","Female","Unemployment demand",169
"2015","July","8","Nou Barris","49","Canyelles","Female","Unemployment demand",82
"2015","July","8","Nou Barris","50","les Roquetes","Female","Unemployment demand",179
"2015","July","8","Nou Barris","51","Verdun","Female","Unemployment demand",137
"2015","July","8","Nou Barris","52","la Prosperitat","Female","Unemployment demand",255
"2015","July","8","Nou Barris","53","la Trinitat Nova","Female","Unemployment demand",98
"2015","July","8","Nou Barris","54","Torre Baró","Female","Unemployment demand",27
"2015","July","8","Nou Barris","55","Ciutat Meridiana","Female","Unemployment demand",139
"2015","July","8","Nou Barris","56","Vallbona","Female","Unemployment demand",16
"2015","July","9","Sant Andreu","57","la Trinitat Vella","Female","Unemployment demand",128
"2015","July","9","Sant Andreu","58","Baró de Viver","Female","Unemployment demand",24
"2015","July","9","Sant Andreu","59","el Bon Pastor","Female","Unemployment demand",136
"2015","July","9","Sant Andreu","60","Sant Andreu","Female","Unemployment demand",549
"2015","July","9","Sant Andreu","61","la Sagrera","Female","Unemployment demand",265
"2015","July","9","Sant Andreu","62","el Congrés i els Indians","Female","Unemployment demand",129
"2015","July","9","Sant Andreu","63","Navas","Female","Unemployment demand",199
"2015","July","10","Sant Martí","64","el Camp de l'Arpa del Clot","Female","Unemployment demand",328
"2015","July","10","Sant Martí","65","el Clot","Female","Unemployment demand",211
"2015","July","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Female","Unemployment demand",97
"2015","July","10","Sant Martí","67","la Vila Olímpica del Poblenou","Female","Unemployment demand",66
"2015","July","10","Sant Martí","68","el Poblenou","Female","Unemployment demand",225
"2015","July","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Female","Unemployment demand",86
"2015","July","10","Sant Martí","70","el Besòs i el Maresme","Female","Unemployment demand",200
"2015","July","10","Sant Martí","71","Provençals del Poblenou","Female","Unemployment demand",169
"2015","July","10","Sant Martí","72","Sant Martí de Provençals","Female","Unemployment demand",266
"2015","July","10","Sant Martí","73","la Verneda i la Pau","Female","Unemployment demand",304
"2015","July","99","No consta","99","No consta","Female","Unemployment demand",1
"2015","August","1","Ciutat Vella","1","el Raval","Male","Registered unemployed",2300
"2015","August","1","Ciutat Vella","2","el Barri Gòtic","Male","Registered unemployed",579
"2015","August","1","Ciutat Vella","3","la Barceloneta","Male","Registered unemployed",582
"2015","August","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Male","Registered unemployed",807
"2015","August","2","Eixample","5","el Fort Pienc","Male","Registered unemployed",722
"2015","August","2","Eixample","6","la Sagrada Família","Male","Registered unemployed",1170
"2015","August","2","Eixample","7","la Dreta de l'Eixample","Male","Registered unemployed",775
"2015","August","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Male","Registered unemployed",867
"2015","August","2","Eixample","9","la Nova Esquerra de l'Eixample","Male","Registered unemployed",1258
"2015","August","2","Eixample","10","Sant Antoni","Male","Registered unemployed",938
"2015","August","3","Sants-Montjuïc","11","el Poble Sec","Male","Registered unemployed",1431
"2015","August","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Male","Registered unemployed",79
"2015","August","3","Sants-Montjuïc","13","la Marina de Port","Male","Registered unemployed",961
"2015","August","3","Sants-Montjuïc","14","la Font de la Guatlla","Male","Registered unemployed",358
"2015","August","3","Sants-Montjuïc","15","Hostafrancs","Male","Registered unemployed",395
"2015","August","3","Sants-Montjuïc","16","la Bordeta","Male","Registered unemployed",463
"2015","August","3","Sants-Montjuïc","17","Sants - Badal","Male","Registered unemployed",519
"2015","August","3","Sants-Montjuïc","18","Sants","Male","Registered unemployed",964
"2015","August","4","Les Corts","19","les Corts","Male","Registered unemployed",985
"2015","August","4","Les Corts","20","la Maternitat i Sant Ramon","Male","Registered unemployed",513
"2015","August","4","Les Corts","21","Pedralbes","Male","Registered unemployed",105
"2015","August","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Male","Registered unemployed",49
"2015","August","5","Sarrià-Sant Gervasi","23","Sarrià","Male","Registered unemployed",237
"2015","August","5","Sarrià-Sant Gervasi","24","les Tres Torres","Male","Registered unemployed",192
"2015","August","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Male","Registered unemployed",315
"2015","August","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Male","Registered unemployed",571
"2015","August","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró","Male","Registered unemployed",556
"2015","August","6","Gràcia","28","Vallcarca i els Penitents","Male","Registered unemployed",367
"2015","August","6","Gràcia","29","el Coll","Male","Registered unemployed",153
"2015","August","6","Gràcia","30","la Salut","Male","Registered unemployed",299
"2015","August","6","Gràcia","31","la Vila de Gràcia","Male","Registered unemployed",1180
"2015","August","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Male","Registered unemployed",760
"2015","August","7","Horta-Guinardó","33","el Baix Guinardó","Male","Registered unemployed",581
"2015","August","7","Horta-Guinardó","34","Can Baró","Male","Registered unemployed",213
"2015","August","7","Horta-Guinardó","35","el Guinardó","Male","Registered unemployed",936
"2015","August","7","Horta-Guinardó","36","la Font d'en Fargues","Male","Registered unemployed",288
"2015","August","7","Horta-Guinardó","37","el Carmel","Male","Registered unemployed",980
"2015","August","7","Horta-Guinardó","38","la Teixonera","Male","Registered unemployed",311
"2015","August","7","Horta-Guinardó","39","Sant Genís dels Agudells","Male","Registered unemployed",191
"2015","August","7","Horta-Guinardó","40","Montbau","Male","Registered unemployed",138
"2015","August","7","Horta-Guinardó","41","la Vall d'Hebron","Male","Registered unemployed",147
"2015","August","7","Horta-Guinardó","42","la Clota","Male","Registered unemployed",10
"2015","August","7","Horta-Guinardó","43","Horta","Male","Registered unemployed",852
"2015","August","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Male","Registered unemployed",795
"2015","August","8","Nou Barris","45","Porta","Male","Registered unemployed",764
"2015","August","8","Nou Barris","46","el Turó de la Peira","Male","Registered unemployed",503
"2015","August","8","Nou Barris","47","Can Peguera","Male","Registered unemployed",70
"2015","August","8","Nou Barris","48","la Guineueta","Male","Registered unemployed",559
"2015","August","8","Nou Barris","49","Canyelles","Male","Registered unemployed",273
"2015","August","8","Nou Barris","50","les Roquetes","Male","Registered unemployed",591
"2015","August","8","Nou Barris","51","Verdun","Male","Registered unemployed",453
"2015","August","8","Nou Barris","52","la Prosperitat","Male","Registered unemployed",861
"2015","August","8","Nou Barris","53","la Trinitat Nova","Male","Registered unemployed",409
"2015","August","8","Nou Barris","54","Torre Baró","Male","Registered unemployed",114
"2015","August","8","Nou Barris","55","Ciutat Meridiana","Male","Registered unemployed",592
"2015","August","8","Nou Barris","56","Vallbona","Male","Registered unemployed",69
"2015","August","9","Sant Andreu","57","la Trinitat Vella","Male","Registered unemployed",549
"2015","August","9","Sant Andreu","58","Baró de Viver","Male","Registered unemployed",68
"2015","August","9","Sant Andreu","59","el Bon Pastor","Male","Registered unemployed",388
"2015","August","9","Sant Andreu","60","Sant Andreu","Male","Registered unemployed",1569
"2015","August","9","Sant Andreu","61","la Sagrera","Male","Registered unemployed",704
"2015","August","9","Sant Andreu","62","el Congrés i els Indians","Male","Registered unemployed",343
"2015","August","9","Sant Andreu","63","Navas","Male","Registered unemployed",531
"2015","August","10","Sant Martí","64","el Camp de l'Arpa del Clot","Male","Registered unemployed",1131
"2015","August","10","Sant Martí","65","el Clot","Male","Registered unemployed",723
"2015","August","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Male","Registered unemployed",336
"2015","August","10","Sant Martí","67","la Vila Olímpica del Poblenou","Male","Registered unemployed",223
"2015","August","10","Sant Martí","68","el Poblenou","Male","Registered unemployed",768
"2015","August","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Male","Registered unemployed",399
"2015","August","10","Sant Martí","70","el Besòs i el Maresme","Male","Registered unemployed",914
"2015","August","10","Sant Martí","71","Provençals del Poblenou","Male","Registered unemployed",563
"2015","August","10","Sant Martí","72","Sant Martí de Provençals","Male","Registered unemployed",772
"2015","August","10","Sant Martí","73","la Verneda i la Pau","Male","Registered unemployed",875
"2015","August","99","No consta","99","No consta","Male","Registered unemployed",2
"2015","August","1","Ciutat Vella","1","el Raval","Male","Unemployment demand",453
"2015","August","1","Ciutat Vella","2","el Barri Gòtic","Male","Unemployment demand",151
"2015","August","1","Ciutat Vella","3","la Barceloneta","Male","Unemployment demand",183
"2015","August","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Male","Unemployment demand",252
"2015","August","2","Eixample","5","el Fort Pienc","Male","Unemployment demand",198
"2015","August","2","Eixample","6","la Sagrada Família","Male","Unemployment demand",316
"2015","August","2","Eixample","7","la Dreta de l'Eixample","Male","Unemployment demand",182
"2015","August","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Male","Unemployment demand",188
"2015","August","2","Eixample","9","la Nova Esquerra de l'Eixample","Male","Unemployment demand",361
"2015","August","2","Eixample","10","Sant Antoni","Male","Unemployment demand",240
"2015","August","3","Sants-Montjuïc","11","el Poble Sec","Male","Unemployment demand",334
"2015","August","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Male","Unemployment demand",17
"2015","August","3","Sants-Montjuïc","13","la Marina de Port","Male","Unemployment demand",207
"2015","August","3","Sants-Montjuïc","14","la Font de la Guatlla","Male","Unemployment demand",83
"2015","August","3","Sants-Montjuïc","15","Hostafrancs","Male","Unemployment demand",119
"2015","August","3","Sants-Montjuïc","16","la Bordeta","Male","Unemployment demand",139
"2015","August","3","Sants-Montjuïc","17","Sants - Badal","Male","Unemployment demand",140
"2015","August","3","Sants-Montjuïc","18","Sants","Male","Unemployment demand",279
"2015","August","4","Les Corts","19","les Corts","Male","Unemployment demand",291
"2015","August","4","Les Corts","20","la Maternitat i Sant Ramon","Male","Unemployment demand",138
"2015","August","4","Les Corts","21","Pedralbes","Male","Unemployment demand",37
"2015","August","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Male","Unemployment demand",12
"2015","August","5","Sarrià-Sant Gervasi","23","Sarrià","Male","Unemployment demand",73
"2015","August","5","Sarrià-Sant Gervasi","24","les Tres Torres","Male","Unemployment demand",46
"2015","August","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Male","Unemployment demand",65
"2015","August","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Male","Unemployment demand",139
"2015","August","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró","Male","Unemployment demand",127
"2015","August","6","Gràcia","28","Vallcarca i els Penitents","Male","Unemployment demand",86
"2015","August","6","Gràcia","29","el Coll","Male","Unemployment demand",35
"2015","August","6","Gràcia","30","la Salut","Male","Unemployment demand",82
"2015","August","6","Gràcia","31","la Vila de Gràcia","Male","Unemployment demand",298
"2015","August","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Male","Unemployment demand",199
"2015","August","7","Horta-Guinardó","33","el Baix Guinardó","Male","Unemployment demand",158
"2015","August","7","Horta-Guinardó","34","Can Baró","Male","Unemployment demand",60
"2015","August","7","Horta-Guinardó","35","el Guinardó","Male","Unemployment demand",225
"2015","August","7","Horta-Guinardó","36","la Font d'en Fargues","Male","Unemployment demand",59
"2015","August","7","Horta-Guinardó","37","el Carmel","Male","Unemployment demand",203
"2015","August","7","Horta-Guinardó","38","la Teixonera","Male","Unemployment demand",73
"2015","August","7","Horta-Guinardó","39","Sant Genís dels Agudells","Male","Unemployment demand",46
"2015","August","7","Horta-Guinardó","40","Montbau","Male","Unemployment demand",33
"2015","August","7","Horta-Guinardó","41","la Vall d'Hebron","Male","Unemployment demand",35
"2015","August","7","Horta-Guinardó","42","la Clota","Male","Unemployment demand",2
"2015","August","7","Horta-Guinardó","43","Horta","Male","Unemployment demand",181
"2015","August","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Male","Unemployment demand",167
"2015","August","8","Nou Barris","45","Porta","Male","Unemployment demand",142
"2015","August","8","Nou Barris","46","el Turó de la Peira","Male","Unemployment demand",109
"2015","August","8","Nou Barris","47","Can Peguera","Male","Unemployment demand",15
"2015","August","8","Nou Barris","48","la Guineueta","Male","Unemployment demand",110
"2015","August","8","Nou Barris","49","Canyelles","Male","Unemployment demand",54
"2015","August","8","Nou Barris","50","les Roquetes","Male","Unemployment demand",116
"2015","August","8","Nou Barris","51","Verdun","Male","Unemployment demand",89
"2015","August","8","Nou Barris","52","la Prosperitat","Male","Unemployment demand",160
"2015","August","8","Nou Barris","53","la Trinitat Nova","Male","Unemployment demand",71
"2015","August","8","Nou Barris","54","Torre Baró","Male","Unemployment demand",19
"2015","August","8","Nou Barris","55","Ciutat Meridiana","Male","Unemployment demand",101
"2015","August","8","Nou Barris","56","Vallbona","Male","Unemployment demand",12
"2015","August","9","Sant Andreu","57","la Trinitat Vella","Male","Unemployment demand",94
"2015","August","9","Sant Andreu","58","Baró de Viver","Male","Unemployment demand",20
"2015","August","9","Sant Andreu","59","el Bon Pastor","Male","Unemployment demand",114
"2015","August","9","Sant Andreu","60","Sant Andreu","Male","Unemployment demand",459
"2015","August","9","Sant Andreu","61","la Sagrera","Male","Unemployment demand",209
"2015","August","9","Sant Andreu","62","el Congrés i els Indians","Male","Unemployment demand",102
"2015","August","9","Sant Andreu","63","Navas","Male","Unemployment demand",155
"2015","August","10","Sant Martí","64","el Camp de l'Arpa del Clot","Male","Unemployment demand",260
"2015","August","10","Sant Martí","65","el Clot","Male","Unemployment demand",185
"2015","August","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Male","Unemployment demand",92
"2015","August","10","Sant Martí","67","la Vila Olímpica del Poblenou","Male","Unemployment demand",64
"2015","August","10","Sant Martí","68","el Poblenou","Male","Unemployment demand",217
"2015","August","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Male","Unemployment demand",96
"2015","August","10","Sant Martí","70","el Besòs i el Maresme","Male","Unemployment demand",219
"2015","August","10","Sant Martí","71","Provençals del Poblenou","Male","Unemployment demand",144
"2015","August","10","Sant Martí","72","Sant Martí de Provençals","Male","Unemployment demand",195
"2015","August","10","Sant Martí","73","la Verneda i la Pau","Male","Unemployment demand",220
"2015","August","99","No consta","99","No consta","Male","Unemployment demand",0
"2015","August","1","Ciutat Vella","1","el Raval","Female","Registered unemployed",1550
"2015","August","1","Ciutat Vella","2","el Barri Gòtic","Female","Registered unemployed",451
"2015","August","1","Ciutat Vella","3","la Barceloneta","Female","Registered unemployed",569
"2015","August","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Female","Registered unemployed",788
"2015","August","2","Eixample","5","el Fort Pienc","Female","Registered unemployed",850
"2015","August","2","Eixample","6","la Sagrada Família","Female","Registered unemployed",1426
"2015","August","2","Eixample","7","la Dreta de l'Eixample","Female","Registered unemployed",940
"2015","August","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Female","Registered unemployed",971
"2015","August","2","Eixample","9","la Nova Esquerra de l'Eixample","Female","Registered unemployed",1458
"2015","August","2","Eixample","10","Sant Antoni","Female","Registered unemployed",1003
"2015","August","3","Sants-Montjuïc","11","el Poble Sec","Female","Registered unemployed",1400
"2015","August","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Female","Registered unemployed",56
"2015","August","3","Sants-Montjuïc","13","la Marina de Port","Female","Registered unemployed",1173
"2015","August","3","Sants-Montjuïc","14","la Font de la Guatlla","Female","Registered unemployed",355
"2015","August","3","Sants-Montjuïc","15","Hostafrancs","Female","Registered unemployed",486
"2015","August","3","Sants-Montjuïc","16","la Bordeta","Female","Registered unemployed",570
"2015","August","3","Sants-Montjuïc","17","Sants - Badal","Female","Registered unemployed",674
"2015","August","3","Sants-Montjuïc","18","Sants","Female","Registered unemployed",1213
"2015","August","4","Les Corts","19","les Corts","Female","Registered unemployed",1239
"2015","August","4","Les Corts","20","la Maternitat i Sant Ramon","Female","Registered unemployed",666
"2015","August","4","Les Corts","21","Pedralbes","Female","Registered unemployed",169
"2015","August","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Female","Registered unemployed",63
"2015","August","5","Sarrià-Sant Gervasi","23","Sarrià","Female","Registered unemployed",351
"2015","August","5","Sarrià-Sant Gervasi","24","les Tres Torres","Female","Registered unemployed",244
"2015","August","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Female","Registered unemployed",424
"2015","August","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Female","Registered unemployed",768
"2015","August","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró","Female","Registered unemployed",690
"2015","August","6","Gràcia","28","Vallcarca i els Penitents","Female","Registered unemployed",425
"2015","August","6","Gràcia","29","el Coll","Female","Registered unemployed",181
"2015","August","6","Gràcia","30","la Salut","Female","Registered unemployed",360
"2015","August","6","Gràcia","31","la Vila de Gràcia","Female","Registered unemployed",1438
"2015","August","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Female","Registered unemployed",929
"2015","August","7","Horta-Guinardó","33","el Baix Guinardó","Female","Registered unemployed",720
"2015","August","7","Horta-Guinardó","34","Can Baró","Female","Registered unemployed",258
"2015","August","7","Horta-Guinardó","35","el Guinardó","Female","Registered unemployed",1144
"2015","August","7","Horta-Guinardó","36","la Font d'en Fargues","Female","Registered unemployed",336
"2015","August","7","Horta-Guinardó","37","el Carmel","Female","Registered unemployed",1144
"2015","August","7","Horta-Guinardó","38","la Teixonera","Female","Registered unemployed",328
"2015","August","7","Horta-Guinardó","39","Sant Genís dels Agudells","Female","Registered unemployed",194
"2015","August","7","Horta-Guinardó","40","Montbau","Female","Registered unemployed",141
"2015","August","7","Horta-Guinardó","41","la Vall d'Hebron","Female","Registered unemployed",150
"2015","August","7","Horta-Guinardó","42","la Clota","Female","Registered unemployed",10
"2015","August","7","Horta-Guinardó","43","Horta","Female","Registered unemployed",911
"2015","August","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Female","Registered unemployed",841
"2015","August","8","Nou Barris","45","Porta","Female","Registered unemployed",836
"2015","August","8","Nou Barris","46","el Turó de la Peira","Female","Registered unemployed",512
"2015","August","8","Nou Barris","47","Can Peguera","Female","Registered unemployed",72
"2015","August","8","Nou Barris","48","la Guineueta","Female","Registered unemployed",597
"2015","August","8","Nou Barris","49","Canyelles","Female","Registered unemployed",291
"2015","August","8","Nou Barris","50","les Roquetes","Female","Registered unemployed",631
"2015","August","8","Nou Barris","51","Verdun","Female","Registered unemployed",484
"2015","August","8","Nou Barris","52","la Prosperitat","Female","Registered unemployed",940
"2015","August","8","Nou Barris","53","la Trinitat Nova","Female","Registered unemployed",366
"2015","August","8","Nou Barris","54","Torre Baró","Female","Registered unemployed",100
"2015","August","8","Nou Barris","55","Ciutat Meridiana","Female","Registered unemployed",521
"2015","August","8","Nou Barris","56","Vallbona","Female","Registered unemployed",60
"2015","August","9","Sant Andreu","57","la Trinitat Vella","Female","Registered unemployed",482
"2015","August","9","Sant Andreu","58","Baró de Viver","Female","Registered unemployed",88
"2015","August","9","Sant Andreu","59","el Bon Pastor","Female","Registered unemployed",499
"2015","August","9","Sant Andreu","60","Sant Andreu","Female","Registered unemployed",2019
"2015","August","9","Sant Andreu","61","la Sagrera","Female","Registered unemployed",935
"2015","August","9","Sant Andreu","62","el Congrés i els Indians","Female","Registered unemployed",455
"2015","August","9","Sant Andreu","63","Navas","Female","Registered unemployed",700
"2015","August","10","Sant Martí","64","el Camp de l'Arpa del Clot","Female","Registered unemployed",1202
"2015","August","10","Sant Martí","65","el Clot","Female","Registered unemployed",859
"2015","August","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Female","Registered unemployed",424
"2015","August","10","Sant Martí","67","la Vila Olímpica del Poblenou","Female","Registered unemployed",267
"2015","August","10","Sant Martí","68","el Poblenou","Female","Registered unemployed",927
"2015","August","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Female","Registered unemployed",397
"2015","August","10","Sant Martí","70","el Besòs i el Maresme","Female","Registered unemployed",911
"2015","August","10","Sant Martí","71","Provençals del Poblenou","Female","Registered unemployed",672
"2015","August","10","Sant Martí","72","Sant Martí de Provençals","Female","Registered unemployed",946
"2015","August","10","Sant Martí","73","la Verneda i la Pau","Female","Registered unemployed",1069
"2015","August","99","No consta","99","No consta","Female","Registered unemployed",1
"2015","August","1","Ciutat Vella","1","el Raval","Female","Unemployment demand",353
"2015","August","1","Ciutat Vella","2","el Barri Gòtic","Female","Unemployment demand",129
"2015","August","1","Ciutat Vella","3","la Barceloneta","Female","Unemployment demand",152
"2015","August","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Female","Unemployment demand",213
"2015","August","2","Eixample","5","el Fort Pienc","Female","Unemployment demand",222
"2015","August","2","Eixample","6","la Sagrada Família","Female","Unemployment demand",357
"2015","August","2","Eixample","7","la Dreta de l'Eixample","Female","Unemployment demand",237
"2015","August","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Female","Unemployment demand",260
"2015","August","2","Eixample","9","la Nova Esquerra de l'Eixample","Female","Unemployment demand",406
"2015","August","2","Eixample","10","Sant Antoni","Female","Unemployment demand",276
"2015","August","3","Sants-Montjuïc","11","el Poble Sec","Female","Unemployment demand",301
"2015","August","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Female","Unemployment demand",12
"2015","August","3","Sants-Montjuïc","13","la Marina de Port","Female","Unemployment demand",263
"2015","August","3","Sants-Montjuïc","14","la Font de la Guatlla","Female","Unemployment demand",77
"2015","August","3","Sants-Montjuïc","15","Hostafrancs","Female","Unemployment demand",129
"2015","August","3","Sants-Montjuïc","16","la Bordeta","Female","Unemployment demand",151
"2015","August","3","Sants-Montjuïc","17","Sants - Badal","Female","Unemployment demand",195
"2015","August","3","Sants-Montjuïc","18","Sants","Female","Unemployment demand",335
"2015","August","4","Les Corts","19","les Corts","Female","Unemployment demand",342
"2015","August","4","Les Corts","20","la Maternitat i Sant Ramon","Female","Unemployment demand",193
"2015","August","4","Les Corts","21","Pedralbes","Female","Unemployment demand",36
"2015","August","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Female","Unemployment demand",12
"2015","August","5","Sarrià-Sant Gervasi","23","Sarrià","Female","Unemployment demand",73
"2015","August","5","Sarrià-Sant Gervasi","24","les Tres Torres","Female","Unemployment demand",47
"2015","August","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Female","Unemployment demand",91
"2015","August","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Female","Unemployment demand",167
"2015","August","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró","Female","Unemployment demand",176
"2015","August","6","Gràcia","28","Vallcarca i els Penitents","Female","Unemployment demand",117
"2015","August","6","Gràcia","29","el Coll","Female","Unemployment demand",50
"2015","August","6","Gràcia","30","la Salut","Female","Unemployment demand",105
"2015","August","6","Gràcia","31","la Vila de Gràcia","Female","Unemployment demand",394
"2015","August","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Female","Unemployment demand",246
"2015","August","7","Horta-Guinardó","33","el Baix Guinardó","Female","Unemployment demand",187
"2015","August","7","Horta-Guinardó","34","Can Baró","Female","Unemployment demand",75
"2015","August","7","Horta-Guinardó","35","el Guinardó","Female","Unemployment demand",328
"2015","August","7","Horta-Guinardó","36","la Font d'en Fargues","Female","Unemployment demand",95
"2015","August","7","Horta-Guinardó","37","el Carmel","Female","Unemployment demand",324
"2015","August","7","Horta-Guinardó","38","la Teixonera","Female","Unemployment demand",92
"2015","August","7","Horta-Guinardó","39","Sant Genís dels Agudells","Female","Unemployment demand",54
"2015","August","7","Horta-Guinardó","40","Montbau","Female","Unemployment demand",39
"2015","August","7","Horta-Guinardó","41","la Vall d'Hebron","Female","Unemployment demand",42
"2015","August","7","Horta-Guinardó","42","la Clota","Female","Unemployment demand",3
"2015","August","7","Horta-Guinardó","43","Horta","Female","Unemployment demand",249
"2015","August","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Female","Unemployment demand",227
"2015","August","8","Nou Barris","45","Porta","Female","Unemployment demand",230
"2015","August","8","Nou Barris","46","el Turó de la Peira","Female","Unemployment demand",137
"2015","August","8","Nou Barris","47","Can Peguera","Female","Unemployment demand",20
"2015","August","8","Nou Barris","48","la Guineueta","Female","Unemployment demand",173
"2015","August","8","Nou Barris","49","Canyelles","Female","Unemployment demand",84
"2015","August","8","Nou Barris","50","les Roquetes","Female","Unemployment demand",182
"2015","August","8","Nou Barris","51","Verdun","Female","Unemployment demand",140
"2015","August","8","Nou Barris","52","la Prosperitat","Female","Unemployment demand",260
"2015","August","8","Nou Barris","53","la Trinitat Nova","Female","Unemployment demand",96
"2015","August","8","Nou Barris","54","Torre Baró","Female","Unemployment demand",26
"2015","August","8","Nou Barris","55","Ciutat Meridiana","Female","Unemployment demand",135
"2015","August","8","Nou Barris","56","Vallbona","Female","Unemployment demand",16
"2015","August","9","Sant Andreu","57","la Trinitat Vella","Female","Unemployment demand",125
"2015","August","9","Sant Andreu","58","Baró de Viver","Female","Unemployment demand",25
"2015","August","9","Sant Andreu","59","el Bon Pastor","Female","Unemployment demand",141
"2015","August","9","Sant Andreu","60","Sant Andreu","Female","Unemployment demand",572
"2015","August","9","Sant Andreu","61","la Sagrera","Female","Unemployment demand",253
"2015","August","9","Sant Andreu","62","el Congrés i els Indians","Female","Unemployment demand",123
"2015","August","9","Sant Andreu","63","Navas","Female","Unemployment demand",191
"2015","August","10","Sant Martí","64","el Camp de l'Arpa del Clot","Female","Unemployment demand",331
"2015","August","10","Sant Martí","65","el Clot","Female","Unemployment demand",227
"2015","August","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Female","Unemployment demand",109
"2015","August","10","Sant Martí","67","la Vila Olímpica del Poblenou","Female","Unemployment demand",69
"2015","August","10","Sant Martí","68","el Poblenou","Female","Unemployment demand",240
"2015","August","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Female","Unemployment demand",87
"2015","August","10","Sant Martí","70","el Besòs i el Maresme","Female","Unemployment demand",202
"2015","August","10","Sant Martí","71","Provençals del Poblenou","Female","Unemployment demand",177
"2015","August","10","Sant Martí","72","Sant Martí de Provençals","Female","Unemployment demand",267
"2015","August","10","Sant Martí","73","la Verneda i la Pau","Female","Unemployment demand",303
"2015","August","99","No consta","99","No consta","Female","Unemployment demand",1
"2015","September","1","Ciutat Vella","1","el Raval","Male","Registered unemployed",2302
"2015","September","1","Ciutat Vella","2","el Barri Gòtic","Male","Registered unemployed",577
"2015","September","1","Ciutat Vella","3","la Barceloneta","Male","Registered unemployed",583
"2015","September","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Male","Registered unemployed",807
"2015","September","2","Eixample","5","el Fort Pienc","Male","Registered unemployed",705
"2015","September","2","Eixample","6","la Sagrada Família","Male","Registered unemployed",1159
"2015","September","2","Eixample","7","la Dreta de l'Eixample","Male","Registered unemployed",735
"2015","September","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Male","Registered unemployed",854
"2015","September","2","Eixample","9","la Nova Esquerra de l'Eixample","Male","Registered unemployed",1237
"2015","September","2","Eixample","10","Sant Antoni","Male","Registered unemployed",911
